"id","code","cnword"
"5950","29305","特"
"5951","29306","牺"
"5952","29427","狳"
"5953","29428","狴"
"5954","29429","狵"
"5955","29430","狶"
"5956","29431","狷"
"5957","29432","狸"
"5958","29433","狹"
"5959","29434","狺"
"5960","29435","狻"
"5961","29436","狼"
"5962","29437","狽"
"5963","29438","狾"
"5964","29440","猀"
"5965","29441","猁"
"5966","29442","猂"
"5967","29443","猃"
"5968","29456","猐"
"5969","29574","玆"
"5970","29626","玺"
"5971","29628","玼"
"5972","29650","珒"
"5973","29651","珓"
"5974","29652","珔"
"5975","29653","珕"
"5976","29654","珖"
"5977","29655","珗"
"5978","29656","珘"
"5979","29657","珙"
"5980","29658","珚"
"5981","29659","珛"
"5982","29660","珜"
"5983","29661","珝"
"5984","29662","珞"
"5985","29663","珟"
"5986","29664","珠"
"5987","29665","珡"
"5988","29666","珢"
"5989","29667","珣"
"5990","29668","珤"
"5991","29669","珥"
"5992","29670","珦"
"5993","29671","珧"
"5994","29672","珨"
"5995","29673","珩"
"5996","29674","珪"
"5997","29675","珫"
"5998","29676","珬"
"5999","29677","班"
"6000","29678","珮"
"6001","29679","珯"
"6002","29680","珰"
"6003","29681","珱"
"6004","29682","珲"
"6005","29689","珹"
"6006","29693","珽"
"6007","29706","琊"
"6008","29918","瓞"
"6009","29919","瓟"
"6010","29942","瓶"
"6011","29943","瓷"
"6012","29944","瓸"
"6013","29985","甡"
"6014","30036","畔"
"6015","30037","畕"
"6016","30038","畖"
"6017","30039","畗"
"6018","30040","畘"
"6019","30041","留"
"6020","30042","畚"
"6021","30043","畛"
"6022","30044","畜"
"6023","30045","畝"
"6024","30046","畞"
"6025","30047","畟"
"6026","30048","畠"
"6027","30050","畢"
"6028","30093","疍"
"6029","30128","疰"
"6030","30129","疱"
"6031","30130","疲"
"6032","30131","疳"
"6033","30132","疴"
"6034","30134","疶"
"6035","30135","疷"
"6036","30136","疸"
"6037","30137","疹"
"6038","30139","疻"
"6039","30140","疼"
"6040","30141","疽"
"6041","30142","疾"
"6042","30143","疿"
"6043","30144","痀"
"6044","30145","痁"
"6045","30146","痂"
"6046","30147","痃"
"6047","30148","痄"
"6048","30149","病"
"6049","30150","痆"
"6050","30151","症"
"6051","30152","痈"
"6052","30153","痉"
"6053","30346","皊"
"6054","30347","皋"
"6055","30348","皌"
"6056","30384","皰"
"6057","30385","皱"
"6058","30409","盉"
"6059","30410","益"
"6060","30411","盋"
"6061","30412","盌"
"6062","30413","盍"
"6063","30414","盎"
"6064","30415","盏"
"6065","30416","盐"
"6066","30417","监"
"6067","30478","眎"
"6068","30479","眏"
"6069","30480","眐"
"6070","30481","眑"
"6071","30482","眒"
"6072","30483","眓"
"6073","30484","眔"
"6074","30485","眕"
"6075","30486","眖"
"6076","30487","眗"
"6077","30488","眘"
"6078","30489","眙"
"6079","30490","眚"
"6080","30491","眛"
"6081","30492","眜"
"6082","30493","眝"
"6083","30494","眞"
"6084","30495","真"
"6085","30496","眠"
"6086","30497","眡"
"6087","30498","眢"
"6088","30499","眣"
"6089","30500","眤"
"6090","30503","眧"
"6091","30505","眩"
"6092","30506","眪"
"6093","30507","眫"
"6094","30508","眬"
"6095","30527","眿"
"6096","30685","矝"
"6097","30749","砝"
"6098","30750","砞"
"6099","30751","砟"
"6100","30752","砠"
"6101","30753","砡"
"6102","30754","砢"
"6103","30755","砣"
"6104","30756","砤"
"6105","30757","砥"
"6106","30759","砧"
"6107","30760","砨"
"6108","30761","砩"
"6109","30762","砪"
"6110","30763","砫"
"6111","30764","砬"
"6112","30766","砮"
"6113","30767","砯"
"6114","30768","砰"
"6115","30769","砱"
"6116","30770","砲"
"6117","30771","砳"
"6118","30772","破"
"6119","30773","砵"
"6120","30774","砶"
"6121","30775","砷"
"6122","30776","砸"
"6123","30777","砹"
"6124","30778","砺"
"6125","30779","砻"
"6126","30780","砼"
"6127","30781","砽"
"6128","30782","砾"
"6129","30783","砿"
"6130","30784","础"
"6131","30785","硁"
"6132","31064","祘"
"6133","31071","祟"
"6134","31073","祡"
"6135","31075","祣"
"6136","31076","祤"
"6137","31077","祥"
"6138","31079","祧"
"6139","31081","祩"
"6140","31082","祪"
"6141","31083","祫"
"6142","31084","祬"
"6143","31086","祮"
"6144","31087","祯"
"6145","31163","离"
"6146","31192","秘"
"6147","31193","秙"
"6148","31194","秚"
"6149","31195","秛"
"6150","31196","秜"
"6151","31197","秝"
"6152","31198","秞"
"6153","31199","租"
"6154","31200","秠"
"6155","31201","秡"
"6156","31202","秢"
"6157","31203","秣"
"6158","31204","秤"
"6159","31205","秥"
"6160","31206","秦"
"6161","31207","秧"
"6162","31208","秨"
"6163","31209","秩"
"6164","31210","秪"
"6165","31211","秫"
"6166","31214","秮"
"6167","31215","积"
"6168","31216","称"
"6169","31364","窄"
"6170","31365","窅"
"6171","31367","窇"
"6172","31368","窈"
"6173","31369","窉"
"6174","31370","窊"
"6175","31371","窋"
"6176","31372","窌"
"6177","31373","窍"
"6178","31374","窎"
"6179","31448","竘"
"6180","31449","站"
"6181","31450","竚"
"6182","31451","竛"
"6183","31452","竜"
"6184","31453","竝"
"6185","31454","竞"
"6186","31492","笄"
"6187","31493","笅"
"6188","31494","笆"
"6189","31495","笇"
"6190","31497","笉"
"6191","31498","笊"
"6192","31499","笋"
"6193","31500","笌"
"6194","31501","笍"
"6195","31502","笎"
"6196","31503","笏"
"6197","31504","笐"
"6198","31505","笑"
"6199","31506","笒"
"6200","31507","笓"
"6201","31508","笔"
"6202","31509","笕"
"6203","31510","笖"
"6204","31531","笫"
"6205","31875","粃"
"6206","31876","粄"
"6207","31877","粅"
"6208","31878","粆"
"6209","31879","粇"
"6210","31880","粈"
"6211","31881","粉"
"6212","31882","粊"
"6213","31883","粋"
"6214","31884","粌"
"6215","31885","粍"
"6216","31886","粎"
"6217","31887","粏"
"6218","31888","粐"
"6219","31889","粑"
"6220","31892","粔"
"6221","32010","紊"
"6222","32011","紋"
"6223","32012","紌"
"6224","32013","納"
"6225","32014","紎"
"6226","32015","紏"
"6227","32016","紐"
"6228","32017","紑"
"6229","32018","紒"
"6230","32019","紓"
"6231","32020","純"
"6232","32021","紕"
"6233","32022","紖"
"6234","32023","紗"
"6235","32024","紘"
"6236","32025","紙"
"6237","32027","紛"
"6238","32028","紜"
"6239","32029","紝"
"6240","32030","紞"
"6241","32031","紟"
"6242","32032","素"
"6243","32033","紡"
"6244","32034","索"
"6245","32035","紣"
"6246","32036","紤"
"6247","32037","紥"
"6248","32038","紦"
"6249","32039","紧"
"6250","32480","绠"
"6251","32481","绡"
"6252","32482","绢"
"6253","32483","绣"
"6254","32484","绤"
"6255","32485","绥"
"6256","32486","绦"
"6257","32487","继"
"6258","32488","绨"
"6259","32569","缹"
"6260","32570","缺"
"6261","32571","缻"
"6262","32572","缼"
"6263","32603","罛"
"6264","32604","罜"
"6265","32605","罝"
"6266","32606","罞"
"6267","32607","罟"
"6268","32608","罠"
"6269","32609","罡"
"6270","32610","罢"
"6271","32656","羐"
"6272","32658","羒"
"6273","32659","羓"
"6274","32660","羔"
"6275","32662","羖"
"6276","32664","羘"
"6277","32665","羙"
"6278","32670","羞"
"6279","32704","翀"
"6280","32705","翁"
"6281","32706","翂"
"6282","32707","翃"
"6283","32708","翄"
"6284","32709","翅"
"6285","32710","翆"
"6286","32772","耄"
"6287","32774","耆"
"6288","32778","耊"
"6289","32789","耕"
"6290","32790","耖"
"6291","32791","耗"
"6292","32792","耘"
"6293","32793","耙"
"6294","32799","耟"
"6295","32824","耸"
"6296","32825","耹"
"6297","32826","耺"
"6298","32827","耻"
"6299","32828","耼"
"6300","32829","耽"
"6301","32830","耾"
"6302","32831","耿"
"6303","32832","聀"
"6304","32833","聁"
"6305","32834","聂"
"6306","32897","肁"
"6307","32898","肂"
"6308","33005","胭"
"6309","33006","胮"
"6310","33007","胯"
"6311","33008","胰"
"6312","33009","胱"
"6313","33010","胲"
"6314","33011","胳"
"6315","33012","胴"
"6316","33013","胵"
"6317","33014","胶"
"6318","33015","胷"
"6319","33016","胸"
"6320","33017","胹"
"6321","33018","胺"
"6322","33019","胻"
"6323","33020","胼"
"6324","33021","能"
"6325","33023","胿"
"6326","33024","脀"
"6327","33025","脁"
"6328","33026","脂"
"6329","33027","脃"
"6330","33028","脄"
"6331","33029","脅"
"6332","33030","脆"
"6333","33031","脇"
"6334","33032","脈"
"6335","33034","脊"
"6336","33035","脋"
"6337","33036","脌"
"6338","33037","脍"
"6339","33038","脎"
"6340","33039","脏"
"6341","33040","脐"
"6342","33041","脑"
"6343","33042","脒"
"6344","33043","脓"
"6345","33056","脠"
"6346","33057","脡"
"6347","33065","脩"
"6348","33260","臬"
"6349","33261","臭"
"6350","33268","致"
"6351","33280","舀"
"6352","33296","舐"
"6353","33317","舥"
"6354","33318","舦"
"6355","33319","舧"
"6356","33320","舨"
"6357","33321","舩"
"6358","33322","航"
"6359","33323","舫"
"6360","33324","般"
"6361","33325","舭"
"6362","33326","舮"
"6363","33327","舯"
"6364","33328","舰"
"6365","33329","舱"
"6366","33395","艳"
"6367","33467","芻"
"6368","33565","茝"
"6369","33571","茣"
"6370","33648","荰"
"6371","33649","荱"
"6372","33650","荲"
"6373","33651","荳"
"6374","33652","荴"
"6375","33653","荵"
"6376","33654","荶"
"6377","33655","荷"
"6378","33656","荸"
"6379","33657","荹"
"6380","33658","荺"
"6381","33659","荻"
"6382","33660","荼"
"6383","33661","荽"
"6384","33662","荾"
"6385","33664","莀"
"6386","33665","莁"
"6387","33666","莂"
"6388","33667","莃"
"6389","33668","莄"
"6390","33669","莅"
"6391","33670","莆"
"6392","33671","莇"
"6393","33672","莈"
"6394","33673","莉"
"6395","33674","莊"
"6396","33675","莋"
"6397","33676","莌"
"6398","33677","莍"
"6399","33678","莎"
"6400","33679","莏"
"6401","33680","莐"
"6402","33681","莑"
"6403","33683","莓"
"6404","33684","莔"
"6405","33685","莕"
"6406","33686","莖"
"6407","33687","莗"
"6408","33688","莘"
"6409","33689","莙"
"6410","33692","莜"
"6411","33693","莝"
"6412","33694","莞"
"6413","33695","莟"
"6414","33696","莠"
"6415","33697","莡"
"6416","33698","莢"
"6417","33699","莣"
"6418","33700","莤"
"6419","33701","莥"
"6420","33702","莦"
"6421","33703","莧"
"6422","33704","莨"
"6423","33705","莩"
"6424","33706","莪"
"6425","33707","莫"
"6426","33708","莬"
"6427","33709","莭"
"6428","33710","莮"
"6429","33711","莯"
"6430","33712","莰"
"6431","33713","莱"
"6432","33714","莲"
"6433","33715","莳"
"6434","33716","莴"
"6435","33717","莵"
"6436","33718","莶"
"6437","33719","获"
"6438","33720","莸"
"6439","33721","莹"
"6440","33722","莺"
"6441","33723","莻"
"6442","33724","莼"
"6443","33725","莽"
"6444","33731","菃"
"6445","33766","菦"
"6446","33775","華"
"6447","34385","虑"
"6448","34386","虒"
"6449","34387","虓"
"6450","34388","虔"
"6451","34436","蚄"
"6452","34437","蚅"
"6453","34438","蚆"
"6454","34439","蚇"
"6455","34440","蚈"
"6456","34441","蚉"
"6457","34442","蚊"
"6458","34443","蚋"
"6459","34444","蚌"
"6460","34445","蚍"
"6461","34446","蚎"
"6462","34447","蚏"
"6463","34448","蚐"
"6464","34449","蚑"
"6465","34450","蚒"
"6466","34451","蚓"
"6467","34452","蚔"
"6468","34453","蚕"
"6469","34454","蚖"
"6470","34455","蚗"
"6471","34456","蚘"
"6472","34457","蚙"
"6473","34458","蚚"
"6474","34459","蚛"
"6475","34460","蚜"
"6476","34461","蚝"
"6477","34462","蚞"
"6478","34463","蚟"
"6479","34464","蚠"
"6480","34465","蚡"
"6481","34466","蚢"
"6482","34467","蚣"
"6483","34469","蚥"
"6484","34470","蚦"
"6485","34471","蚧"
"6486","34472","蚨"
"6487","34473","蚩"
"6488","34474","蚪"
"6489","34476","蚬"
"6490","34487","蚷"
"6491","34883","衃"
"6492","34884","衄"
"6493","34895","衏"
"6494","34896","衐"
"6495","34926","衮"
"6496","34928","衰"
"6497","34935","衷"
"6498","34938","衺"
"6499","34942","衾"
"6500","34945","袁"
"6501","34947","袃"
"6502","34953","袉"
"6503","34954","袊"
"6504","34957","袍"
"6505","34958","袎"
"6506","34959","袏"
"6507","34960","袐"
"6508","34961","袑"
"6509","34962","袒"
"6510","34963","袓"
"6511","34964","袔"
"6512","34965","袕"
"6513","34966","袖"
"6514","34967","袗"
"6515","34968","袘"
"6516","34969","袙"
"6517","34970","袚"
"6518","34971","袛"
"6519","34972","袜"
"6520","34973","袝"
"6521","34975","袟"
"6522","34977","袡"
"6523","34978","袢"
"6524","34979","袣"
"6525","34981","袥"
"6526","34982","袦"
"6527","34983","袧"
"6528","34984","袨"
"6529","34985","袩"
"6530","34986","袪"
"6531","34987","被"
"6532","34990","袮"
"6533","34991","袯"
"6534","35202","覂"
"6535","35213","覍"
"6536","35214","覎"
"6537","35274","觊"
"6538","35289","觙"
"6539","35337","訉"
"6540","35338","訊"
"6541","35339","訋"
"6542","35340","訌"
"6543","35341","訍"
"6544","35342","討"
"6545","35343","訏"
"6546","35344","訐"
"6547","35345","訑"
"6548","35346","訒"
"6549","35347","訓"
"6550","35348","訔"
"6551","35349","訕"
"6552","35350","訖"
"6553","35351","託"
"6554","35352","記"
"6555","35353","訙"
"6556","35375","訯"
"6557","35831","请"
"6558","35832","诸"
"6559","35833","诹"
"6560","35834","诺"
"6561","35835","读"
"6562","35836","诼"
"6563","35837","诽"
"6564","35838","课"
"6565","35839","诿"
"6566","35840","谀"
"6567","35841","谁"
"6568","35842","谂"
"6569","35843","调"
"6570","35844","谄"
"6571","35845","谅"
"6572","35846","谆"
"6573","35847","谇"
"6574","35848","谈"
"6575","35849","谉"
"6576","35850","谊"
"6577","35896","谸"
"6578","35911","豇"
"6579","35912","豈"
"6580","35927","豗"
"6581","35961","豹"
"6582","35962","豺"
"6583","35963","豻"
"6584","36001","財"
"6585","36002","貢"
"6586","36003","貣"
"6587","36004","貤"
"6588","36156","贼"
"6589","36157","贽"
"6590","36158","贾"
"6591","36159","贿"
"6592","36160","赀"
"6593","36161","赁"
"6594","36162","赂"
"6595","36163","赃"
"6596","36164","资"
"6597","36165","赅"
"6598","36166","赆"
"6599","36214","赶"
"6600","36215","起"
"6601","36216","赸"
"6602","36277","趵"
"6603","36278","趶"
"6604","36279","趷"
"6605","36280","趸"
"6606","36287","趿"
"6607","36524","躬"
"6608","36558","軎"
"6609","36559","軏"
"6610","36560","軐"
"6611","36561","軑"
"6612","36562","軒"
"6613","36563","軓"
"6614","36564","軔"
"6615","36565","軕"
"6616","36732","轼"
"6617","36733","载"
"6618","36734","轾"
"6619","36735","轿"
"6620","36736","辀"
"6621","36737","辁"
"6622","36738","辂"
"6623","36739","较"
"6624","36785","辱"
"6625","36875","逋"
"6626","36876","逌"
"6627","36877","逍"
"6628","36878","逎"
"6629","36879","透"
"6630","36880","逐"
"6631","36881","逑"
"6632","36882","递"
"6633","36883","逓"
"6634","36884","途"
"6635","36885","逕"
"6636","36886","逖"
"6637","36887","逗"
"6638","36888","逘"
"6639","36889","這"
"6640","36890","通"
"6641","36891","逛"
"6642","36892","逜"
"6643","36893","逝"
"6644","36894","逞"
"6645","36895","速"
"6646","36896","造"
"6647","36897","逡"
"6648","36898","逢"
"6649","36899","連"
"6650","36900","逤"
"6651","36901","逥"
"6652","36902","逦"
"6653","36903","逧"
"6654","37013","邕"
"6655","37096","部"
"6656","37097","郩"
"6657","37098","郪"
"6658","37099","郫"
"6659","37100","郬"
"6660","37101","郭"
"6661","37102","郮"
"6662","37103","郯"
"6663","37104","郰"
"6664","37106","郲"
"6665","37107","郳"
"6666","37108","郴"
"6667","37109","郵"
"6668","37111","郷"
"6669","37112","郸"
"6670","37117","都"
"6671","37120","鄀"
"6672","37196","酌"
"6673","37197","配"
"6674","37198","酎"
"6675","37199","酏"
"6676","37200","酐"
"6677","37201","酑"
"6678","37202","酒"
"6679","37333","釕"
"6680","37334","釖"
"6681","37335","釗"
"6682","37336","釘"
"6683","37337","釙"
"6684","37338","釚"
"6685","37339","釛"
"6686","37340","釜"
"6687","37341","針"
"6688","37342","釞"
"6689","37343","釟"
"6690","37344","釠"
"6691","37345","釡"
"6692","37346","釢"
"6693","38064","钰"
"6694","38065","钱"
"6695","38066","钲"
"6696","38067","钳"
"6697","38068","钴"
"6698","38069","钵"
"6699","38070","钶"
"6700","38071","钷"
"6701","38072","钸"
"6702","38073","钹"
"6703","38074","钺"
"6704","38075","钻"
"6705","38076","钼"
"6706","38077","钽"
"6707","38078","钾"
"6708","38079","钿"
"6709","38080","铀"
"6710","38081","铁"
"6711","38082","铂"
"6712","38083","铃"
"6713","38084","铄"
"6714","38085","铅"
"6715","38086","铆"
"6716","38087","铇"
"6717","38088","铈"
"6718","38089","铉"
"6719","38090","铊"
"6720","38091","铋"
"6721","38092","铌"
"6722","38093","铍"
"6723","38094","铎"
"6724","38275","閃"
"6725","38276","閄"
"6726","38277","閅"
"6727","38403","阃"
"6728","38404","阄"
"6729","38405","阅"
"6730","38406","阆"
"6731","38490","陚"
"6732","38506","陪"
"6733","38507","陫"
"6734","38508","陬"
"6735","38509","陭"
"6736","38510","陮"
"6737","38511","陯"
"6738","38512","陰"
"6739","38513","陱"
"6740","38514","陲"
"6741","38515","陳"
"6742","38516","陴"
"6743","38517","陵"
"6744","38518","陶"
"6745","38519","陷"
"6746","38520","陸"
"6747","38521","陹"
"6748","38522","険"
"6749","38524","陼"
"6750","38586","隺"
"6751","38587","隻"
"6752","38588","隼"
"6753","38589","隽"
"6754","38590","难"
"6755","39036","顼"
"6756","39037","顽"
"6757","39038","顾"
"6758","39039","顿"
"6759","39040","颀"
"6760","39041","颁"
"6761","39042","颂"
"6762","39043","颃"
"6763","39044","预"
"6764","39138","飢"
"6765","39139","飣"
"6766","39140","飤"
"6767","39293","饽"
"6768","39294","饾"
"6769","39295","饿"
"6770","39296","馀"
"6771","39297","馁"
"6772","39298","馂"
"6773","39340","馬"
"6774","39562","骊"
"6775","39563","骋"
"6776","39564","验"
"6777","39565","骍"
"6778","39566","骎"
"6779","39567","骏"
"6780","39640","高"
"6781","39647","髟"
"6782","39717","鬥"
"6783","39727","鬯"
"6784","39730","鬲"
"6785","40061","鱽"
"6786","40490","鸪"
"6787","40491","鸫"
"6788","40492","鸬"
"6789","40493","鸭"
"6790","40494","鸮"
"6791","40495","鸯"
"6792","40496","鸰"
"6793","40497","鸱"
"6794","40498","鸲"
"6795","40499","鸳"
"6796","40500","鸴"
"6797","40501","鸵"
"6798","40502","鸶"
"6799","40832","龀"
"6800","20094","乾"
"6801","20095","乿"
"6802","20096","亀"
"6803","20545","偁"
"6804","20546","偂"
"6805","20547","偃"
"6806","20548","偄"
"6807","20549","偅"
"6808","20550","偆"
"6809","20551","假"
"6810","20552","偈"
"6811","20553","偉"
"6812","20554","偊"
"6813","20555","偋"
"6814","20557","偍"
"6815","20558","偎"
